store,dept,type_no,markdown_type,allocated_spend,attributed_lift,allocated_spend_holiday,attributed_lift_holiday
19,16,5,Markdown Type 5,4305.578214336968,3306.1494163888938,119.36243524000331,260.7871362890777
19,17,1,Markdown Type 1,6306.933257861067,-8664.64961108439,334.46133021916506,621.0518562098372
19,17,2,Markdown Type 2,2301.070414770175,1244.6720350337998,714.7587334073951,2612.241121094682
19,17,3,Markdown Type 3,1152.897220227305,1463.4185533446944,955.6566555997485,2686.8157102565665
19,17,4,Markdown Type 4,2959.383373235677,-2242.461036231794,213.3542068105656,1044.0548820803422
19,17,5,Markdown Type 5,3067.1780926753763,-2675.7899410623086,191.43731094541067,400.5264303585692
19,18,1,Markdown Type 1,2252.9788154039516,3463.6987429457586,273.6187930916018,-1963.8464251585688
19,18,2,Markdown Type 2,2214.764140840198,-15194.612956619221,1440.8427783768973,-10321.384679275487
19,18,3,Markdown Type 3,2049.0864340542043,3600.546784638117,1634.4197042254334,2452.063382900296
19,18,4,Markdown Type 4,958.9752083367712,6431.542746570976,142.54504919269093,-1278.6794259810654
19,18,5,Markdown Type 5,2404.0373133285525,9149.21468246438,148.5078163779263,-896.3128524851736
19,20,1,Markdown Type 1,2501.3412746173885,-2463.755872716214,126.94234778932078,-117.12630642311774
19,20,2,Markdown Type 2,848.8834386959911,-1317.1253162442956,277.6594876005868,-520.8119762193886
19,20,3,Markdown Type 3,505.0937691430875,-831.5539497995529,440.0009476940333,-566.3476696258243
19,20,4,Markdown Type 4,1137.9342692255866,-1447.2916865982309,81.23470521413573,-99.4706425273446
19,20,5,Markdown Type 5,1171.835771500949,-837.0931746417084,73.60698017418161,-67.08340520432311
19,21,1,Markdown Type 1,2507.814182948169,5162.1596402070745,128.04853722025533,469.5124710932511
19,21,2,Markdown Type 2,912.246325475935,358.2974855171032,287.62418853733067,648.4660449865762
19,21,3,Markdown Type 3,469.9452520921511,-1083.9772933806728,388.25899274970857,-174.4662848423645
19,21,4,Markdown Type 4,1153.6362535152753,2590.5057758500266,84.39387501711296,258.1852941382992
19,21,5,Markdown Type 5,1248.777680505338,1526.0443918064755,73.56360207647444,251.41247462423942
19,22,1,Markdown Type 1,4512.716538074842,-3037.7466343031833,254.77705615250326,796.9785903249168
19,22,2,Markdown Type 2,1600.4674971336692,2851.439569875025,528.9950087329337,2904.1379647952213
19,22,3,Markdown Type 3,1142.4689887457484,-4137.276110821754,995.0848675266803,-2740.343901281792
19,22,4,Markdown Type 4,2084.054507433043,950.297385604108,171.9999531784345,330.4919000064863
19,22,5,Markdown Type 5,2241.561064162716,-1859.5342103541996,150.61091037002717,348.4354461551664
19,23,1,Markdown Type 1,9730.697451132239,20628.228677261166,513.1220557038605,945.6996639531759
19,23,2,Markdown Type 2,2992.5345127641867,10728.66436891709,910.9031967328102,10069.417358975346
19,23,3,Markdown Type 3,2226.7027872706244,-438.67333289687735,1872.8474526653943,823.4301489127242
19,23,4,Markdown Type 4,4316.581412853152,6817.801168446468,328.9487354699206,954.9616499545251
19,23,5,Markdown Type 5,5053.745565655217,11495.219118272165,303.0238361902696,388.9211782042317
19,24,1,Markdown Type 1,1979.9827198734954,2713.5935779753386,134.12237739374135,-296.3907291362324
19,24,2,Markdown Type 2,537.1519838216019,-144.50518497994386,143.58916192675113,1051.5523663558438
19,24,3,Markdown Type 3,638.0346398739999,-1195.1592078828112,556.8709436682389,-391.3849543529066
19,24,4,Markdown Type 4,885.908284087934,-423.18189485123014,70.0347986950942,-197.90745502323324
19,24,5,Markdown Type 5,1030.7684198385057,772.3427097386502,80.55414252998516,-197.3792278434706
19,25,1,Markdown Type 1,4718.831910187268,-16702.433104585285,233.8300548990517,-666.4951884382037
19,25,2,Markdown Type 2,1372.279079112709,2533.9319853009474,358.7184793303646,5486.278225927567
19,25,3,Markdown Type 3,805.9404024245166,-1749.011634265109,628.2346322918614,287.39950612751755
19,25,4,Markdown Type 4,2049.928899707488,-7692.743768586078,140.4550545514289,-238.73267735456906
19,25,5,Markdown Type 5,2467.45127682223,-14157.483477864469,135.29042219650603,-470.91986626231056
19,26,1,Markdown Type 1,2681.432642041788,10755.900200055265,138.68793236552227,332.54753803854686
19,26,2,Markdown Type 2,850.0225069762641,-366.86343811058424,226.7910724696258,568.7408623192906
19,26,3,Markdown Type 3,738.309525997793,-1681.2173389048348,637.7167381567592,-995.8931075225024
19,26,4,Markdown Type 4,1211.7855317241897,4379.155812460184,89.70386730497958,720.6852615052661
19,26,5,Markdown Type 5,1409.4838461906259,5099.534764499971,84.14281080291718,212.1394456594
19,27,1,Markdown Type 1,825.219969434746,1595.7876110827672,51.855659018418635,29.209710174191073
19,27,2,Markdown Type 2,349.5756594844158,1165.7477200205142,118.54217743022892,940.7964602171704
19,27,3,Markdown Type 3,171.4859092136447,1118.5388973091945,133.1867670623015,1283.9092005235477
19,27,4,Markdown Type 4,390.92346392494863,660.2290610858289,32.65591352510809,98.89377187510247
19,27,5,Markdown Type 5,441.64102828026233,961.9967105016973,29.287506860957016,22.940857209988522
19,28,1,Markdown Type 1,308.7587632191855,-1565.2061713833743,16.639512354458393,-87.72062691865496
19,28,2,Markdown Type 2,125.10172473362967,-94.4566151998807,36.578751694055065,34.87782333387164
19,28,3,Markdown Type 3,57.322720910602435,-272.42890701478535,47.26074540343303,-222.8762235491048
19,28,4,Markdown Type 4,143.65486656228876,-392.56585661158965,11.993075916203516,-12.437600779596242
19,28,5,Markdown Type 5,156.2831737588012,-534.6424497903698,9.623393010021703,-50.3133720865157
19,29,1,Markdown Type 1,2029.7015221737631,10033.262601827279,115.07643698050231,979.0650109745498
19,29,2,Markdown Type 2,780.3151907817496,2294.125347852583,245.46939272692146,2381.614718152885
19,29,3,Markdown Type 3,392.8243652597541,1374.0595382587064,323.8172123424726,1752.737082691301
19,29,4,Markdown Type 4,944.612286859623,3253.893579193065,80.30096029501347,546.8038329812443
19,29,5,Markdown Type 5,1015.1985052813525,4638.198932868368,66.42420046317109,533.5493552000196
19,30,1,Markdown Type 1,1734.6091593962092,-8247.284882993059,93.66547053345992,-35.15109330269154
19,30,2,Markdown Type 2,544.9565625749315,-1921.0075673711144,164.47144606288236,-30.656119736189435
19,30,3,Markdown Type 3,182.0703615261959,-347.1578331692479,146.19776139250567,-50.01454951043395
19,30,4,Markdown Type 4,782.1431667124575,-3099.8555164394306,59.61405265244468,53.30987199498871
19,30,5,Markdown Type 5,784.0452066376116,-3957.5142000271503,52.65074139751632,-13.538109445673513
19,31,1,Markdown Type 1,1118.756134695484,-4645.83488511174,83.8680718393449,98.24964765178848
19,31,2,Markdown Type 2,358.2772371771718,420.9842282962114,124.52647562745618,614.2500220426356
19,31,3,Markdown Type 3,200.38077916352302,-625.4211091212782,157.28497304696265,-409.6902171299058
19,31,4,Markdown Type 4,505.94204263133315,-2108.5679040885916,43.654733974667444,-94.48845122533083
19,31,5,Markdown Type 5,573.2902504053884,-2659.660329974603,47.08004042272778,24.848998660812654
19,32,1,Markdown Type 1,2711.7815613845596,-4594.6386780901485,163.38973688957566,217.9997774100276
19,32,2,Markdown Type 2,985.8688182985185,2364.9490242634247,360.43239957499,3708.3661712112703
19,32,3,Markdown Type 3,471.5001575047879,-1667.2795123200628,362.9944735066129,769.4314161790342
19,32,4,Markdown Type 4,1270.0013463217128,-2522.30033130625,114.38579235924911,72.04790815652001
19,32,5,Markdown Type 5,1377.2431075266375,-6222.410502546964,92.79495941869997,57.01472704314881
19,33,1,Markdown Type 1,2118.727225930278,4260.458691854524,136.52431575943248,-500.29256544091754
19,33,2,Markdown Type 2,597.9791942213403,955.380204855594,157.2237193694124,1740.8977623392318
19,33,3,Markdown Type 3,643.0738934847699,-649.3188668657457,564.2094309617519,-465.13895729893295
19,33,4,Markdown Type 4,930.9934907069576,2328.29131096262,75.3364545492064,177.49983162569038
19,33,5,Markdown Type 5,1079.6232671606215,3096.2386591930144,82.10521367006186,-284.1060712250706
19,34,1,Markdown Type 1,6122.259467679792,30498.258152353923,301.7955824730516,700.9944708854947
19,34,2,Markdown Type 2,1784.4064708091469,3528.803754552075,473.01854265009257,3098.179436484027
19,34,3,Markdown Type 3,948.2889109680447,1004.6394427366835,800.00006418389,-299.068734545344
19,34,4,Markdown Type 4,2722.9697832105194,7719.643246840575,199.86124986511578,487.33494315428135
19,34,5,Markdown Type 5,2884.398040643837,17607.23540351675,175.93066901886178,342.05988402153923
19,35,1,Markdown Type 1,1189.3359764675445,8629.270080116243,56.85562926245161,-368.3636429574403
19,35,2,Markdown Type 2,349.1575806890084,1019.1396894880764,111.56120841006963,334.4044177064936
19,35,3,Markdown Type 3,155.45385330956123,487.1901541454366,126.78321563435316,275.91198844428305
19,35,4,Markdown Type 4,504.4084227261412,2391.422794540029,34.27483518961132,90.91176228124405
19,35,5,Markdown Type 5,573.5160514088357,4200.06728171022,32.07508421088702,-185.70452547458058
19,36,1,Markdown Type 1,783.7569950069636,-8695.986144531342,39.99074241018731,-274.5616182279082
19,36,2,Markdown Type 2,233.7075481510956,-39.76831010099068,69.11177057146007,973.7203520292869
19,36,3,Markdown Type 3,151.50583648945616,-1114.1483862326238,128.92821365250464,-1059.1351779637796
19,36,4,Markdown Type 4,370.01001406492696,-3954.9239301275807,34.55087878212515,-81.99790566896236
19,36,5,Markdown Type 5,407.69314487960764,-4328.003229007463,24.2187859007244,-183.24565016863733
19,37,1,Markdown Type 1,1064.110134851659,-2690.4607358357157,56.19716321316883,-289.0767666867398
19,37,2,Markdown Type 2,393.2571486856268,394.00949252523907,113.67022650459143,614.130626814328
19,37,3,Markdown Type 3,163.7720915291007,727.6984950112179,127.33044153879978,886.8464641185246
19,37,4,Markdown Type 4,484.3633333833435,-1270.085320122583,42.004910222131805,-208.72601831102003
19,37,5,Markdown Type 5,550.3878779873809,-1648.1519315781582,32.39067077022763,-168.57430593509247
19,38,1,Markdown Type 1,30262.16875526393,-121919.0223205694,1572.3109865782908,-4981.416945871904
19,38,2,Markdown Type 2,11692.926365030351,-35315.64680019809,3603.717004845479,-13565.537163836276
19,38,3,Markdown Type 3,3803.3248458190396,-7382.605057543408,2985.6920154390673,-7473.172369230874
19,38,4,Markdown Type 4,14023.792957235315,-44710.94242056289,1090.808723114023,-2069.9510236372284
19,38,5,Markdown Type 5,14604.867043995355,-59840.88340112623,882.5261342225926,-2602.8824974237464
19,40,1,Markdown Type 1,20307.762944759532,24336.55318848853,1137.072770199794,-131.83692320018372
19,40,2,Markdown Type 2,7929.666924818059,-5913.650015179528,2744.7895468511388,-10996.772706237454
19,40,3,Markdown Type 3,2728.017049431302,-3118.625102163904,2166.7136352434477,-2461.7090723334927
19,40,4,Markdown Type 4,9410.151308324786,8856.0899848689,762.0099094625498,424.5863345419625
19,40,5,Markdown Type 5,9842.33478620148,13538.741943985991,633.2059263763682,152.38236722917094
19,41,1,Markdown Type 1,1032.8504141656622,8275.175653439503,63.315527227054055,1026.262197328885
19,41,2,Markdown Type 2,277.19505929320235,3156.321090053959,75.07870823747275,2016.5880252704733
19,41,3,Markdown Type 3,281.8573850477601,55.828640941977945,236.38397748687566,-62.794265968856514
19,41,4,Markdown Type 4,507.1069763633063,2312.4382758343204,47.54948394765864,90.50758786533
19,41,5,Markdown Type 5,566.5869049400062,3836.766339730239,38.818911392918174,499.7264555041681
19,42,1,Markdown Type 1,2362.523489216623,6596.797526843355,113.40557777532217,-328.73425279700075
19,42,2,Markdown Type 2,804.8740302821102,1155.0257059341045,247.2602534367482,-614.9302583236971
19,42,3,Markdown Type 3,280.35714354542154,1593.539817016008,223.73867995556768,1213.4081906752008
19,42,4,Markdown Type 4,1033.062194985311,2572.536296480917,69.57094195213469,308.8082444757872
19,42,5,Markdown Type 5,1139.6465233689519,3981.0306537256133,63.20278000203159,-114.26192403029088
19,44,1,Markdown Type 1,2017.7447974411034,4866.747967744249,111.0948872409718,-189.36928692433347
19,44,2,Markdown Type 2,640.4177790909035,1418.8446339983695,176.26807976324898,1468.0268985516884
19,44,3,Markdown Type 3,445.28918485371963,1925.1611122653962,377.55305179459884,849.298880049724
19,44,4,Markdown Type 4,947.8874872010235,1172.9633537375205,78.96649026820948,84.83535209516185
19,44,5,Markdown Type 5,1013.7843054827522,3982.602932254462,66.33175356941203,-107.931843772241
19,46,1,Markdown Type 1,7526.618933908486,7381.123783823578,412.0003568065405,797.7386892094158
19,46,2,Markdown Type 2,2812.1775877113773,903.8132413897184,1014.0593271881837,1051.9562303688938
19,46,3,Markdown Type 3,1125.5095535527983,-1984.6869824981227,890.0979445461717,-1143.8459090685956
19,46,4,Markdown Type 4,3468.5084353146417,500.05091729759357,269.5177886777462,467.8352522129496
19,46,5,Markdown Type 5,3681.631772376443,1751.4690399872434,229.88730077078642,419.23573727733464
19,49,1,Markdown Type 1,2035.1605532777116,4042.5651364535247,110.25450557377238,-124.3627656079279
19,49,2,Markdown Type 2,722.2573026041498,1565.7905655126983,218.4780774517113,-783.5392786534522
19,49,3,Markdown Type 3,192.36380339115553,-26.21430587797725,140.8638162726579,192.27207892077038
19,49,4,Markdown Type 4,952.6306079703176,1587.2619512350225,87.6523920985891,-213.11479880956037
19,49,5,Markdown Type 5,931.7310777314103,6436.286652676727,62.624627326016494,-65.51523584983005
19,50,1,Markdown Type 1,312.4209098845696,5357.036670140685,13.708419027188077,133.30809085523433
19,50,2,Markdown Type 2,91.4488550999575,904.9468344834238,7.0112500278852545,-78.5401667398446
19,50,3,Markdown Type 3,52.59797119574517,-443.0337399764695,46.104112975320525,-441.6854969481795
19,50,4,Markdown Type 4,150.8209669388878,1551.3779518749159,12.679595730328755,-92.47872257785232
19,50,5,Markdown Type 5,144.22623720647707,2989.172283477445,8.730638470687976,56.396295410642026
19,51,1,Markdown Type 1,0.5420224223737516,-35.11973863157729,0,0
19,51,2,Markdown Type 2,1.1769951481190635,-28.08601027270697,0,0
19,51,3,Markdown Type 3,0.06987064619736041,-15.97996570066673,0,0
19,51,4,Markdown Type 4,0.07377276709914728,-2.6466176874956617,0,0
19,51,5,Markdown Type 5,0.5621488646718824,-36.48766770755334,0,0
19,52,1,Markdown Type 1,584.6849103534897,920.4721548123915,32.93172336926857,-87.5097076609031
19,52,2,Markdown Type 2,198.02815517599416,8.730558287728078,58.45532334178447,-175.89844940955098
19,52,3,Markdown Type 3,167.55278008667213,1234.5372703831365,150.9700096090814,1029.731722378765
19,52,4,Markdown Type 4,258.112365565101,306.5656558869821,22.930340686428387,38.78685357667905
19,52,5,Markdown Type 5,280.1535503097635,879.2043606297627,20.02885423803359,-24.450418884989304
19,54,1,Markdown Type 1,23.72929077652371,-597.6132340172101,0.9154239179832557,12.143966536684719
19,54,2,Markdown Type 2,11.478412392396468,-161.67922882665803,4.9581541014518855,-91.18428293361404
19,54,3,Markdown Type 3,9.983588261026535,-207.7080289082892,9.147078024555395,-174.71683446465596
19,54,4,Markdown Type 4,13.85203023748575,-212.75173686881237,0.22250350415852807,26.328572326291376
19,54,5,Markdown Type 5,9.953212748924793,-309.27777137903047,0.5214162073592928,8.068578535293877
19,55,1,Markdown Type 1,5051.797094282489,-42566.365094998095,338.80032927045136,-743.505041367722
19,55,2,Markdown Type 2,2635.9282959348184,-4474.321276276813,1128.305672560739,2998.733787897208
19,55,3,Markdown Type 3,2612.7992090862863,-5040.489044456362,2320.2860407519197,1078.1856290358241
19,55,4,Markdown Type 4,2228.603975088544,-9435.987849673385,188.10966446710142,37.797246067473104
19,55,5,Markdown Type 5,2832.7656864682003,-31518.37673459535,201.85012422152295,-426.4616216327884
19,56,1,Markdown Type 1,1919.5193894071388,2760.7966403529877,31.211666376265935,287.5232805990066
19,56,2,Markdown Type 2,254.37408851947697,-1262.6501952411745,17.352995767536353,273.67923693529747
19,56,3,Markdown Type 3,83.27859029222589,954.0969642408703,49.558044898073874,335.53059991527005
19,56,4,Markdown Type 4,591.4220356532792,-751.9910576161795,13.518261593205247,181.3372544323789
19,56,5,Markdown Type 5,823.5551061139979,363.5876482634998,17.725118047750986,164.47962811804737
19,58,1,Markdown Type 1,1106.5066488481896,15358.604107494397,56.678713538298325,2093.939165533892
19,58,2,Markdown Type 2,449.3855784021214,-1940.6992509836782,142.33585302170985,-808.6127232896138
19,58,3,Markdown Type 3,206.32774921703023,-494.57459578810415,176.78853549097605,-649.5680986253141
19,58,4,Markdown Type 4,518.6939711022301,8517.983422298319,36.82534008591381,263.8203755868865
19,58,5,Markdown Type 5,543.3974060751664,9517.686316979069,32.28599523497961,1116.4212807941497
19,59,1,Markdown Type 1,260.06811639150635,-8107.026578675078,19.301626567528405,-255.37133713900812
19,59,2,Markdown Type 2,138.01818934260862,-1323.4307580658092,73.87219601494735,134.73020171447718
19,59,3,Markdown Type 3,125.16212229573105,-2570.1786886922487,99.77988117506715,-1488.2203414481253
